STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,HURT,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,RAPE_SHARE,KIDNAPPING_SHARE,SOURCE_DATASET,RECORD_ID,YEAR_NORMALIZED,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,MURDER_SHARE,ROBBERY_SHARE,THEFT_SHARE,BURGLARY_SHARE,SERIOUS_VIOLENT_CRIME,CLUSTER
Bihar,Sitamarhi,2014,91,335,4,11,0,220,20,63,165,579,276,345,27,16,37,202,29,0,0,242,0,96,2818,5453,282,744,1103,43,382,0.05171465248487071,0.1364386576196589,0.2022739776269943,0.0020172382174949,0.0403447643498991,DATASET_03_2014,Bihar_Sitamarhi_2014,1.0,253,0.0020172382174949567,0.040344764349899136,0.01668806161745828,0.011553273427471117,0.10618008435723456,0.030258573262424353,744,0
Bihar,Siwan,2014,103,222,0,17,0,198,12,57,127,549,284,425,21,100,3,756,64,7,0,50,0,124,2361,5003,138,616,1029,121,428,0.027583449930041973,0.12312612432540476,0.20567659404357386,0.003397961223266,0.0395762542474515,DATASET_03_2014,Bihar_Siwan_2014,1.0,74,0.0033979612232660403,0.03957625424745153,0.020587647411553067,0.011393164101539077,0.10973415950429742,0.02538476913851689,609,0
Bihar,Supaul,2014,64,87,11,32,0,132,6,23,49,274,79,573,33,72,11,74,22,0,0,83,0,95,1303,3008,137,355,431,105,584,0.045545212765957445,0.1180186170212766,0.1432845744680851,0.0106382978723404,0.0438829787234042,DATASET_03_2014,Bihar_Supaul_2014,1.0,115,0.010638297872340425,0.043882978723404256,0.02127659574468085,0.007646276595744681,0.09109042553191489,0.016289893617021278,355,0
Bihar,Vaishali,2014,135,58,0,28,0,296,13,62,185,1104,342,603,0,176,5,220,66,0,0,139,0,331,2993,6337,233,592,1706,176,608,0.03676818683919836,0.09341959917942244,0.2692125611488086,0.0044184945557834,0.0467097995897112,DATASET_03_2014,Bihar_Vaishali_2014,1.0,167,0.004418494555783494,0.04670979958971122,0.02130345589395613,0.009783809373520594,0.17421492819946346,0.029193624743569513,592,0
Bihar,Economic Offences Unit,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,DATASET_03_2014,Bihar_Economic Offences Unit_2014,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
Bihar,Anti Terrorist Squad,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,DATASET_03_2014,Bihar_Anti Terrorist Squad_2014,1.0,0,,,,,,,0,1
Chhattisgarh,Balod,2014,17,12,0,34,0,27,0,4,77,110,37,24,6,23,13,26,4,62,3,23,0,98,927,1479,126,156,228,29,37,0.08519269776876268,0.10547667342799188,0.15415821501014199,0.0229885057471264,0.0182555780933062,DATASET_03_2014,Chhattisgarh_Balod_2014,1.0,122,0.022988505747126436,0.018255578093306288,0.011494252873563218,0.002704530087897228,0.07437457741717377,0.052062204192021636,94,0
Chhattisgarh,Balodbazar,2014,33,16,1,40,0,119,1,19,186,235,85,57,9,9,19,1690,8,95,6,32,0,179,242,2578,181,324,526,18,76,0.07020946470131885,0.1256788207913111,0.20403413498836306,0.0155159038013964,0.0461598138091543,DATASET_03_2014,Chhattisgarh_Balodbazar_2014,1.0,173,0.015515903801396431,0.04615981380915438,0.012800620636152055,0.007370054305663305,0.09115593483320403,0.0721489526764934,229,0
Chhattisgarh,Balrampur,2014,55,21,0,111,0,21,0,6,51,54,17,11,7,10,7,168,5,62,1,39,0,106,421,1333,218,276,128,17,18,0.16354088522130533,0.20705176294073518,0.09602400600150038,0.0832708177044261,0.0157539384846211,DATASET_03_2014,Chhattisgarh_Balrampur_2014,1.0,213,0.08327081770442611,0.015753938484621154,0.04126031507876969,0.00450112528132033,0.04051012753188297,0.03825956489122281,214,0
Chhattisgarh,Bemetra,2014,21,8,0,41,0,30,0,7,104,119,40,25,2,17,4,36,3,56,0,19,0,103,1068,1645,119,163,270,19,29,0.07234042553191489,0.09908814589665653,0.1641337386018237,0.0249240121580547,0.0182370820668693,DATASET_03_2014,Chhattisgarh_Bemetra_2014,1.0,116,0.02492401215805471,0.0182370820668693,0.01276595744680851,0.00425531914893617,0.07234042553191489,0.06322188449848025,107,0
Chhattisgarh,Bilaspur,2014,72,34,4,94,0,216,0,49,378,488,307,87,7,58,31,224,13,211,5,75,0,283,2454,4870,398,680,1222,65,118,0.08172484599589322,0.13963039014373715,0.2509240246406571,0.0193018480492813,0.04435318275154,DATASET_03_2014,Chhattisgarh_Bilaspur_2014,1.0,385,0.019301848049281315,0.04435318275154004,0.014784394250513347,0.010061601642710472,0.10020533880903491,0.07761806981519508,469,0
Chhattisgarh,Bizapur,2014,38,77,0,6,0,12,3,0,18,8,5,0,0,5,4,18,0,2,0,2,0,16,73,343,10,138,34,5,4,0.029154518950437316,0.40233236151603496,0.09912536443148688,0.0174927113702623,0.0349854227405247,DATASET_03_2014,Chhattisgarh_Bizapur_2014,1.0,10,0.01749271137026239,0.03498542274052478,0.11078717201166181,0.0,0.023323615160349854,0.052478134110787174,136,1
Chhattisgarh,Dantewara,2014,22,18,0,11,0,11,2,1,28,25,7,9,0,7,7,26,0,9,0,6,0,42,126,442,26,74,63,7,16,0.058823529411764705,0.167420814479638,0.1425339366515837,0.0248868778280542,0.0248868778280542,DATASET_03_2014,Chhattisgarh_Dantewara_2014,1.0,26,0.024886877828054297,0.024886877828054297,0.049773755656108594,0.0022624434389140274,0.05656108597285068,0.06334841628959276,65,1
Chhattisgarh,Dhamtari,2014,20,10,2,36,0,24,0,4,62,89,43,6,5,16,4,54,3,49,6,9,0,144,711,1300,103,145,198,21,10,0.07923076923076923,0.11153846153846154,0.1523076923076923,0.0276923076923076,0.0184615384615384,DATASET_03_2014,Chhattisgarh_Dhamtari_2014,1.0,100,0.027692307692307693,0.018461538461538463,0.015384615384615385,0.003076923076923077,0.06846153846153846,0.047692307692307694,96,0
Chhattisgarh,Durg,2014,50,41,0,84,0,243,4,56,370,813,372,44,14,111,41,148,12,254,12,172,0,261,2939,6677,534,732,1615,125,85,0.07997603714242923,0.10963007338625132,0.24187509360491238,0.0125805002246517,0.0363935899355998,DATASET_03_2014,Chhattisgarh_Durg_2014,1.0,522,0.01258050022465179,0.03639358993559982,0.007488392990864161,0.00838700014976786,0.12176127003145125,0.055414108132394786,478,0
Chhattisgarh,Gariyaband,2014,15,13,0,42,0,15,2,4,41,45,24,12,1,8,2,34,3,31,3,14,0,72,373,948,93,122,116,9,14,0.0981012658227848,0.12869198312236288,0.12236286919831224,0.0443037974683544,0.0158227848101265,DATASET_03_2014,Chhattisgarh_Gariyaband_2014,1.0,90,0.04430379746835443,0.015822784810126583,0.015822784810126583,0.004219409282700422,0.04746835443037975,0.043248945147679324,91,0
Chhattisgarh,G. R. P. Raipur,2014,2,0,0,0,0,5,0,9,5,290,4,2,2,1,0,12,1,8,0,4,0,1,61,400,13,24,308,3,2,0.0325,0.06,0.77,0.0,0.0125,DATASET_03_2014,Chhattisgarh_G. R. P. Raipur_2014,1.0,12,0.0,0.0125,0.005,0.0225,0.725,0.0125,16,1
Chhattisgarh,Jagdalpur,2014,45,29,0,32,0,40,9,5,81,101,46,16,0,13,7,1104,1,42,0,20,0,121,466,1580,95,202,242,13,23,0.060126582278481014,0.12784810126582277,0.15316455696202533,0.020253164556962,0.0253164556962025,DATASET_03_2014,Chhattisgarh_Jagdalpur_2014,1.0,94,0.020253164556962026,0.02531645569620253,0.028481012658227847,0.0031645569620253164,0.06392405063291139,0.05126582278481013,160,0
Chhattisgarh,Janjgir,2014,48,27,3,64,0,144,2,20,203,243,116,102,9,45,17,163,20,141,7,90,0,209,1416,3401,322,449,584,54,119,0.09467803587180242,0.13201999411937665,0.17171420170538076,0.0188179947074389,0.0423404880917377,DATASET_03_2014,Chhattisgarh_Janjgir_2014,1.0,302,0.018817994707438987,0.042340488091737724,0.014113496030579242,0.005880623346074684,0.0714495736548074,0.05968832696265804,308,0
Chhattisgarh,Jashpur,2014,55,17,1,86,0,71,3,16,63,75,33,9,5,19,5,114,0,48,0,11,0,123,261,1225,145,297,190,24,14,0.11836734693877551,0.24244897959183673,0.15510204081632653,0.070204081632653,0.0579591836734693,DATASET_03_2014,Chhattisgarh_Jashpur_2014,1.0,145,0.07020408163265306,0.05795918367346939,0.044897959183673466,0.013061224489795919,0.061224489795918366,0.05142857142857143,249,0
Chhattisgarh,Kabirdham,2014,25,5,0,39,0,84,0,4,67,93,36,14,4,25,5,20,6,84,2,14,0,87,674,1573,145,241,200,29,19,0.09218054672600128,0.15321042593769865,0.12714558169103624,0.024793388429752,0.0534011443102352,DATASET_03_2014,Chhattisgarh_Kabirdham_2014,1.0,139,0.024793388429752067,0.05340114431023522,0.01589319771137953,0.0025429116338207248,0.05912269548633185,0.04259376986649714,157,0
Chhattisgarh,Kanker,2014,47,42,0,40,0,47,1,5,67,97,26,22,6,18,9,38,5,37,2,25,0,103,604,1253,109,219,196,24,31,0.08699122106943336,0.174780526735834,0.1564245810055866,0.0319233838786911,0.037509976057462,DATASET_03_2014,Chhattisgarh_Kanker_2014,1.0,104,0.03192338387869114,0.03750997605746209,0.03750997605746209,0.0039904229848363925,0.07741420590582601,0.053471667996807665,182,0
Chhattisgarh,Kondagaon,2014,33,19,1,21,0,20,2,2,37,33,22,17,0,5,7,374,1,16,0,8,0,87,51,782,46,114,96,5,24,0.058823529411764705,0.14578005115089515,0.12276214833759591,0.0268542199488491,0.0255754475703324,DATASET_03_2014,Chhattisgarh_Kondagaon_2014,1.0,45,0.026854219948849106,0.02557544757033248,0.04219948849104859,0.0025575447570332483,0.04219948849104859,0.04731457800511509,98,1
Chhattisgarh,Korba,2014,37,12,3,68,0,53,4,22,161,240,96,33,13,35,11,92,6,83,4,51,0,194,929,2572,212,282,523,48,44,0.08242612752721618,0.10964230171073094,0.20334370139968896,0.0264385692068429,0.020606531881804,DATASET_03_2014,Chhattisgarh_Korba_2014,1.0,206,0.026438569206842923,0.020606531881804044,0.014385692068429238,0.008553654743390357,0.09331259720062209,0.06259720062208399,199,0
Chhattisgarh,Koriya,2014,40,26,1,58,0,85,0,7,80,91,16,28,1,22,5,1416,2,74,1,59,0,80,339,1707,194,291,194,23,33,0.11364967779730521,0.1704745166959578,0.11364967779730521,0.0339777387229056,0.0497949619214997,DATASET_03_2014,Chhattisgarh_Koriya_2014,1.0,192,0.03397773872290568,0.04979496192149971,0.023432923257176334,0.004100761570005858,0.053309900410076154,0.04686584651435267,217,0
Chhattisgarh,Mahasamund,2014,22,16,1,44,0,87,1,9,163,223,77,39,7,37,2,72,10,99,4,28,0,201,1040,2469,185,279,473,44,41,0.0749291211016606,0.11300121506682867,0.191575536654516,0.0178209801539084,0.0352369380315917,DATASET_03_2014,Chhattisgarh_Mahasamund_2014,1.0,175,0.017820980153908466,0.03523693803159174,0.008910490076954233,0.0036452004860267314,0.0903199675982179,0.06601863102470636,180,0
Chhattisgarh,Mungali,2014,21,9,0,10,0,36,0,5,76,84,26,32,0,11,6,0,6,38,15,14,0,63,511,938,83,119,191,11,38,0.08848614072494669,0.12686567164179105,0.20362473347547974,0.0106609808102345,0.0383795309168443,DATASET_03_2014,Chhattisgarh_Mungali_2014,1.0,77,0.010660980810234541,0.03837953091684435,0.022388059701492536,0.005330490405117271,0.08955223880597014,0.08102345415778252,81,0
Chhattisgarh,Narayanpur,2014,5,31,0,7,0,9,3,1,8,8,5,0,1,2,2,8,0,6,0,1,0,10,52,222,14,62,25,3,2,0.06306306306306306,0.27927927927927926,0.11261261261261261,0.0315315315315315,0.0405405405405405,DATASET_03_2014,Chhattisgarh_Narayanpur_2014,1.0,14,0.03153153153153153,0.04054054054054054,0.02252252252252252,0.0045045045045045045,0.036036036036036036,0.036036036036036036,56,1
Chhattisgarh,Raigarh,2014,74,34,5,121,0,96,5,21,150,331,157,81,11,37,15,1640,7,140,1,46,0,269,805,3074,315,496,664,48,96,0.10247234873129472,0.16135328562134027,0.21600520494469747,0.0393623942745608,0.0312296681847755,DATASET_03_2014,Chhattisgarh_Raigarh_2014,1.0,308,0.039362394274560834,0.031229668184775537,0.024072869225764477,0.0068314899154196486,0.10767729342875731,0.048796356538711776,356,0
Chhattisgarh,Raipur,2014,49,95,2,141,0,265,4,76,532,1557,853,82,37,273,31,214,3,224,4,96,0,424,2601,8306,468,856,3022,310,113,0.05634481098001445,0.1030580303395136,0.3638333734649651,0.0169756802311582,0.0319046472429569,DATASET_03_2014,Chhattisgarh_Raipur_2014,1.0,465,0.0169756802311582,0.0319046472429569,0.005899349867565616,0.009150012039489525,0.18745485191427882,0.06405008427642668,632,0
Chhattisgarh,Rajnandgaon,2014,33,29,1,57,0,113,2,20,143,264,142,34,6,72,12,30,4,100,3,33,0,199,1384,3255,197,355,571,78,46,0.060522273425499235,0.10906298003072197,0.17542242703533026,0.0175115207373271,0.034715821812596,DATASET_03_2014,Chhattisgarh_Rajnandgaon_2014,1.0,193,0.017511520737327188,0.034715821812596005,0.010138248847926268,0.006144393241167435,0.08110599078341015,0.04393241167434716,255,0
Chhattisgarh,Sarguja,2014,61,13,2,94,0,51,0,16,82,124,50,0,5,26,12,122,4,76,0,23,0,156,654,1835,197,313,272,31,12,0.10735694822888284,0.17057220708446866,0.14822888283378746,0.0512261580381471,0.0277929155313351,DATASET_03_2014,Chhattisgarh_Sarguja_2014,1.0,193,0.05122615803814714,0.02779291553133515,0.0332425068119891,0.008719346049046322,0.06757493188010899,0.0446866485013624,237,0
Chhattisgarh,Sukma,2014,20,43,0,5,0,9,7,5,9,10,7,0,1,0,4,6,0,5,0,3,0,10,97,240,13,94,38,1,4,0.05416666666666667,0.39166666666666666,0.15833333333333333,0.0208333333333333,0.0375,DATASET_03_2014,Chhattisgarh_Sukma_2014,1.0,13,0.020833333333333332,0.0375,0.08333333333333333,0.020833333333333332,0.041666666666666664,0.0375,89,1
Chhattisgarh,Surajpur,2014,38,19,2,50,0,81,3,12,5,248,19,23,11,25,15,72,1,70,0,47,0,121,618,1753,168,275,287,36,38,0.09583571021106674,0.15687393040501996,0.16371933827723903,0.0285225328009127,0.0462065031374786,DATASET_03_2014,Chhattisgarh_Surajpur_2014,1.0,167,0.02852253280091272,0.04620650313747861,0.02167712492869367,0.0068454078722190535,0.1414717626925271,0.002852253280091272,205,0
Goa,North Goa,2014,20,25,3,55,0,93,8,13,231,733,261,95,57,152,30,164,0,146,40,11,0,138,425,2805,252,363,1246,209,125,0.08983957219251337,0.12941176470588237,0.44420677361853833,0.0196078431372549,0.0331550802139037,DATASET_03_2014,Goa_North Goa_2014,1.0,252,0.0196078431372549,0.033155080213903745,0.0071301247771836,0.004634581105169341,0.26131907308377894,0.08235294117647059,217,0
Goa,South Goa,2014,14,17,3,37,0,59,5,19,141,368,125,38,25,86,11,64,0,53,17,23,0,85,289,1549,130,207,658,111,49,0.08392511297611362,0.13363460296965785,0.42479018721755973,0.0238863783085861,0.0380890897353131,DATASET_03_2014,Goa_South Goa_2014,1.0,130,0.023886378308586184,0.03808908973531311,0.009038089089735314,0.012265978050355068,0.23757262750161395,0.09102646868947709,154,0
Goa,C. I. D.,2014,0,0,0,3,0,0,0,0,0,53,0,0,0,22,0,0,0,3,0,1,0,0,7,112,7,6,53,22,0,0.0625,0.05357142857142857,0.4732142857142857,0.0267857142857142,0.0,DATASET_03_2014,Goa_C. I. D._2014,1.0,7,0.026785714285714284,0.0,0.0,0.0,0.4732142857142857,0.0,3,1
Gujarat,Ahmedabad City,2014,82,61,6,100,0,367,18,261,500,2589,1693,87,169,214,4,486,11,162,3,802,0,330,7450,15286,1078,1057,5061,383,91,0.07052204631689127,0.06914824021980898,0.3310872693968337,0.0065419337956299,0.024008897029962,DATASET_03_2014,Gujarat_Ahmedabad City_2014,1.0,1067,0.006541933795629988,0.02400889702996206,0.00536438571241659,0.01707444720659427,0.16937066596886038,0.03270966897814994,895,0
Gujarat,Ahmedabad Rural,2014,27,48,4,18,0,84,9,17,57,221,86,40,48,17,9,130,0,31,0,142,0,273,2653,4266,191,238,390,65,49,0.04477262072198781,0.055789967182372245,0.09142053445850915,0.0042194092827004,0.0196905766526019,DATASET_03_2014,Gujarat_Ahmedabad Rural_2014,1.0,191,0.004219409282700422,0.01969057665260197,0.006329113924050633,0.0039849976558837315,0.05180496952648851,0.013361462728551337,207,0
Gujarat,Amreli,2014,26,25,2,7,0,72,0,17,78,93,43,23,23,9,0,122,0,21,1,139,0,123,777,1818,168,170,231,32,23,0.0924092409240924,0.09350935093509351,0.12706270627062707,0.0038503850385038,0.0396039603960396,DATASET_03_2014,Gujarat_Amreli_2014,1.0,168,0.0038503850385038503,0.039603960396039604,0.014301430143014302,0.00935093509350935,0.05115511551155116,0.0429042904290429,149,0
Gujarat,Anand,2014,37,21,0,12,0,73,7,31,114,354,213,37,24,55,8,143,0,21,5,117,0,242,1553,3415,155,202,719,79,45,0.04538799414348463,0.05915080527086384,0.21054172767203513,0.0035139092240117,0.0213762811127379,DATASET_03_2014,Gujarat_Anand_2014,1.0,155,0.003513909224011713,0.02137628111273792,0.010834553440702782,0.009077598828696925,0.10366032210834554,0.03338213762811127,181,0
Gujarat,Arvalli,2014,28,10,3,5,0,37,4,5,67,85,44,6,11,3,2,38,0,19,2,69,0,126,1192,3841,95,111,205,14,8,0.02473314241083051,0.028898724290549335,0.053371517833897424,0.0013017443374121,0.0096329080968497,DATASET_03_2014,Gujarat_Arvalli_2014,1.0,95,0.0013017443374121322,0.009632908096849779,0.0072897682895079405,0.0013017443374121322,0.022129653736006248,0.01744337412132257,92,0
Gujarat,Banaskantha,2014,51,42,1,56,0,112,18,79,214,389,206,71,33,70,17,1046,0,90,2,295,0,257,1662,4464,443,449,906,103,88,0.09923835125448029,0.10058243727598566,0.20295698924731181,0.0125448028673835,0.025089605734767,DATASET_03_2014,Gujarat_Banaskantha_2014,1.0,443,0.012544802867383513,0.025089605734767026,0.0114247311827957,0.017697132616487456,0.0871415770609319,0.047939068100358424,359,0
Gujarat,Bharuch,2014,47,27,0,42,0,64,10,29,142,406,222,53,83,3,3,178,0,49,0,63,0,323,1092,2981,154,268,809,86,56,0.05166051660516605,0.08990271720899028,0.2713854411271385,0.0140892318014089,0.0214693056021469,DATASET_03_2014,Gujarat_Bharuch_2014,1.0,154,0.014089231801408923,0.02146930560214693,0.01576652130157665,0.009728279100972828,0.1361959074136196,0.047635021804763505,219,0
Gujarat,Bhavnagar,2014,39,33,6,17,0,105,13,39,153,361,187,54,20,30,9,296,0,39,36,155,0,204,1578,3589,247,291,753,50,63,0.06882139871830593,0.08108108108108109,0.2098077458902201,0.0047366954583449,0.0292560601838952,DATASET_03_2014,Gujarat_Bhavnagar_2014,1.0,247,0.004736695458344943,0.029256060183895236,0.010866536639732517,0.010866536639732517,0.10058512120367791,0.042630259125104486,252,0
Gujarat,Botad,2014,13,10,2,11,0,27,2,4,25,57,39,9,3,3,2,88,0,11,0,39,0,58,344,783,61,80,127,6,11,0.07790549169859515,0.10217113665389528,0.16219667943805874,0.0140485312899106,0.0344827586206896,DATASET_03_2014,Gujarat_Botad_2014,1.0,61,0.0140485312899106,0.034482758620689655,0.016602809706257982,0.005108556832694764,0.07279693486590039,0.031928480204342274,69,1
Gujarat,Chhotaudepur,2014,22,10,0,15,0,40,4,6,31,110,74,7,3,7,5,102,0,11,0,21,0,119,484,1144,47,108,225,10,12,0.04108391608391608,0.0944055944055944,0.19667832167832167,0.0131118881118881,0.0349650349650349,DATASET_03_2014,Gujarat_Chhotaudepur_2014,1.0,47,0.013111888111888112,0.03496503496503497,0.019230769230769232,0.005244755244755245,0.09615384615384616,0.027097902097902096,97,0
Gujarat,C. I. D. Crime,2014,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,2,0,6,0,0.0,0.25,0.0,0.0,0.0,DATASET_03_2014,Gujarat_C. I. D. Crime_2014,1.0,0,0.0,0.0,0.25,0.0,0.0,0.0,2,1
Gujarat,Dahod,2014,45,21,4,27,0,96,21,37,115,218,128,32,5,12,9,238,0,28,0,133,0,192,1071,2594,188,279,519,17,41,0.07247494217424827,0.10755589822667695,0.20007710100231302,0.010408635312259,0.0370084811102544,DATASET_03_2014,Gujarat_Dahod_2014,1.0,188,0.01040863531225906,0.03700848111025443,0.017347725520431765,0.014263685427910563,0.08404009252120277,0.04433307632999229,251,0
Gujarat,Dang,2014,10,2,0,4,0,4,0,0,8,12,4,4,1,5,0,24,1,6,4,26,0,20,162,283,41,26,24,6,4,0.14487632508833923,0.09187279151943463,0.08480565371024736,0.0141342756183745,0.0141342756183745,DATASET_03_2014,Gujarat_Dang_2014,1.0,40,0.014134275618374558,0.014134275618374558,0.0353356890459364,0.0,0.04240282685512368,0.028268551236749116,20,1
Gujarat,Devbhumi Dwarka,2014,9,11,0,3,0,18,1,6,38,47,23,24,6,10,0,64,0,14,0,131,0,82,461,1106,148,62,115,16,24,0.13381555153707053,0.05605786618444846,0.10397830018083183,0.0027124773960217,0.0162748643761302,DATASET_03_2014,Gujarat_Devbhumi Dwarka_2014,1.0,148,0.0027124773960217,0.0162748643761302,0.0081374321880651,0.0054249547920434,0.042495479204339964,0.034358047016274866,48,0
Gujarat,Gandhinagar,2014,20,9,1,17,0,79,2,61,90,367,205,48,6,89,6,118,0,22,2,152,0,207,2852,7451,193,211,725,95,54,0.025902563414306804,0.028318346530667025,0.09730237552006442,0.002281572943229,0.0106026036773587,DATASET_03_2014,Gujarat_Gandhinagar_2014,1.0,193,0.0022815729432290968,0.010602603677358744,0.002684203462622467,0.008186820560998523,0.04925513353912227,0.012078915581801101,189,0
Gujarat,Gir Somnath,2014,17,8,0,17,0,32,5,20,52,80,43,29,10,21,5,68,1,30,2,125,0,110,566,1405,175,129,200,31,34,0.12455516014234876,0.09181494661921709,0.1423487544483986,0.0120996441281138,0.0227758007117437,DATASET_03_2014,Gujarat_Gir Somnath_2014,1.0,174,0.012099644128113879,0.022775800711743774,0.012099644128113879,0.014234875444839857,0.05693950177935943,0.03701067615658363,99,0
Gujarat,Jamnagar,2014,23,36,1,34,0,60,16,17,119,282,141,47,39,13,6,220,1,26,1,230,0,163,1817,3752,292,213,575,52,53,0.07782515991471216,0.056769722814498935,0.15325159914712153,0.0090618336886993,0.0159914712153518,DATASET_03_2014,Gujarat_Jamnagar_2014,1.0,291,0.00906183368869936,0.015991471215351813,0.0061300639658848615,0.00453091684434968,0.07515991471215352,0.03171641791044776,187,0
Gujarat,Junagadh,2014,13,15,0,21,0,70,5,25,81,150,87,40,19,14,15,58,0,42,0,297,0,111,1051,2497,360,191,348,33,55,0.14417300760913096,0.07649179014817781,0.13936724068882658,0.0084100921105326,0.0280336403684421,DATASET_03_2014,Gujarat_Junagadh_2014,1.0,360,0.00841009211053264,0.02803364036844213,0.005206247496996396,0.010012014417300761,0.060072086503804564,0.032438926712054464,149,0
Gujarat,Kachchh East(G),2014,35,27,1,31,0,66,3,23,137,345,194,46,17,33,2,140,0,34,2,159,0,169,1395,3349,226,220,702,50,48,0.06748283069573006,0.06569125111973724,0.20961481039116153,0.0092564944759629,0.0197073753359211,DATASET_03_2014,Gujarat_Kachchh East(G)_2014,1.0,226,0.009256494475962974,0.019707375335921172,0.010450880859958196,0.006867721707972529,0.10301582561958794,0.04090773365183637,186,0
