STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,HURT,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,RAPE_SHARE,KIDNAPPING_SHARE,SOURCE_DATASET
Bihar,Jamui,2014,61,187,3,23,0,70,8,33,54,124,26,133,27,23,3,158,21,10,1,46,0,53,617,1699,101,395,245,50,136,0.0594467333725721,0.23248969982342554,0.14420247204237788,0.01353737492642731,0.04120070629782225,DATASET_03_2014
Bihar,Jehanabad,2014,38,13,3,10,0,84,8,30,40,215,61,202,4,36,11,1446,22,0,0,56,0,60,309,1968,88,186,354,40,213,0.044715447154471545,0.09451219512195122,0.1798780487804878,0.00508130081300813,0.042682926829268296,DATASET_03_2014
Bihar,Katihar,2014,70,60,0,65,0,144,16,33,84,447,261,238,11,71,4,338,14,0,0,59,0,93,1668,3415,138,388,841,82,242,0.0404099560761347,0.11361639824304538,0.24626647144948755,0.01903367496339678,0.04216691068814055,DATASET_03_2014
Bihar,Katihar Railway,2014,10,9,0,0,0,3,1,8,4,182,35,4,2,4,1,8,0,11,0,0,0,6,61,313,11,42,230,6,5,0.03514376996805112,0.134185303514377,0.7348242811501597,0.0,0.009584664536741214,DATASET_03_2014
Bihar,Khagaria,2014,52,94,4,14,0,118,10,19,31,165,39,172,3,72,19,272,17,2,0,19,0,74,1452,2589,52,313,264,75,191,0.020084974893781384,0.1208960988798764,0.10196987253765932,0.005407493240633449,0.04557744302819621,DATASET_03_2014
Bihar,Kishanganj,2014,46,6,1,64,0,122,7,12,52,261,117,171,4,75,13,596,12,22,0,85,0,24,636,1982,183,280,449,79,184,0.09233097880928355,0.14127144298688193,0.2265388496468214,0.03229061553985873,0.0615539858728557,DATASET_03_2014
Bihar,Lakhisarai,2014,46,97,6,10,0,66,6,20,21,181,52,193,47,39,10,120,8,63,1,29,0,94,585,1728,111,314,280,86,203,0.0642361111111111,0.18171296296296297,0.16203703703703703,0.005787037037037037,0.03819444444444445,DATASET_03_2014
Bihar,Madhepura,2014,44,123,1,10,0,78,3,37,43,185,55,225,13,37,10,70,8,8,0,50,0,62,1235,2426,76,304,323,50,235,0.031327287716405604,0.12530915086562242,0.13314097279472384,0.004122011541632316,0.03215169002473207,DATASET_03_2014
Bihar,Madhubani,2014,74,335,3,41,0,199,23,33,124,410,111,406,12,35,4,646,34,9,0,227,0,114,2510,5113,311,717,701,47,410,0.06082534715431254,0.1402307842753765,0.13710150596518678,0.008018775669861138,0.03892039898298455,DATASET_03_2014
Bihar,Motihari,2014,146,106,0,31,0,262,22,25,240,660,200,944,100,130,25,1600,75,0,0,263,0,257,5367,9490,369,592,1147,230,969,0.038883034773445735,0.06238145416227608,0.1208640674394099,0.003266596417281349,0.027608008429926237,DATASET_03_2014
Bihar,Munger,2014,46,21,2,11,0,52,4,28,51,199,43,195,17,62,16,14,8,5,0,48,0,54,831,1778,72,169,325,79,211,0.04049493813273341,0.09505061867266591,0.1827896512935883,0.006186726659167604,0.02924634420697413,DATASET_03_2014
Bihar,Muzaffarpur,2014,185,85,44,44,0,444,28,134,281,2097,1249,659,85,330,24,5886,178,166,0,109,5,185,1001,9373,502,1130,3789,415,683,0.05355809239304385,0.12055905259788754,0.40424623919769553,0.00469433479142217,0.047370105622532806,DATASET_03_2014
Bihar,Muzaffarpur Railway,2014,18,0,1,2,0,9,4,1,4,316,48,7,0,0,0,12,2,1,0,0,0,0,208,596,5,36,373,0,7,0.008389261744966443,0.06040268456375839,0.6258389261744967,0.003355704697986577,0.015100671140939598,DATASET_03_2014
Bihar,Nalanda,2014,107,52,31,29,0,207,9,58,95,464,168,328,9,157,15,1260,59,4,0,271,0,115,3818,6871,363,497,794,166,343,0.0528307378838597,0.07233299374181341,0.11555814291951681,0.004220637461795954,0.03012661912385388,DATASET_03_2014
Bihar,Naugachia,2014,37,4,0,10,0,54,4,16,17,76,11,84,9,25,3,20,10,3,0,88,0,75,1149,1732,111,128,124,34,87,0.06408775981524249,0.07390300230946882,0.07159353348729793,0.005773672055427252,0.03117782909930716,DATASET_03_2014
Bihar,Nawadah,2014,84,23,0,22,0,94,7,61,61,269,106,338,76,48,6,538,22,10,0,77,0,129,1658,3408,131,301,504,124,344,0.038438967136150234,0.08832159624413145,0.14788732394366197,0.006455399061032864,0.027582159624413145,DATASET_03_2014
Bihar,Patna,2014,317,26,5,86,0,752,45,177,661,3952,2179,636,125,1193,2,9144,83,0,60,535,0,493,5959,19804,764,1408,7014,1318,638,0.03857806503736619,0.07109674813169056,0.35417087457079377,0.004342557059179963,0.03797212684306201,DATASET_03_2014
Bihar,Patna Railway,2014,23,16,0,1,0,8,4,10,1,803,63,5,6,14,0,2,5,13,0,0,0,0,302,1216,19,75,881,20,5,0.015625,0.061677631578947366,0.7245065789473685,0.0008223684210526315,0.006578947368421052,DATASET_03_2014
Bihar,Purnea,2014,75,2,3,66,0,174,9,37,80,449,220,321,21,222,2,470,26,30,0,115,0,119,3295,5723,237,396,795,243,323,0.041411846933426526,0.06919447842040888,0.13891315743491175,0.011532413070068146,0.030403634457452384,DATASET_03_2014
Bihar,Rohtas,2014,115,5,6,22,0,161,11,31,185,726,219,294,23,137,11,2936,54,0,0,106,0,208,1440,5197,182,351,1172,160,305,0.03502020396382528,0.06753896478737734,0.22551472003078699,0.004233211468154705,0.03097941119876852,DATASET_03_2014
Bihar,Saharsa,2014,41,118,0,14,0,115,1,27,46,289,83,549,3,148,5,72,19,0,0,70,0,46,1603,3189,103,316,446,151,554,0.032298526183756664,0.09909062402006899,0.1398557541549075,0.004390090937597993,0.03606146127312637,DATASET_03_2014
Bihar,Samastipur,2014,122,205,15,38,0,255,18,61,119,567,361,380,45,124,15,570,39,0,0,184,0,110,3035,5664,261,714,1126,169,395,0.04608050847457627,0.1260593220338983,0.1987994350282486,0.006709039548022599,0.045021186440677964,DATASET_03_2014
Bihar,Saran,2014,144,331,0,37,0,249,16,53,196,617,105,442,12,211,36,848,83,0,0,157,0,145,2431,5586,277,830,987,223,478,0.04958825635517365,0.1485857500895095,0.17669172932330826,0.006623702112423917,0.04457572502685284,DATASET_03_2014
Bihar,Sheikhpura,2014,26,0,0,5,0,51,4,11,36,113,25,136,4,93,12,144,6,18,0,72,0,25,641,1325,101,115,189,97,148,0.07622641509433963,0.08679245283018867,0.14264150943396225,0.0037735849056603774,0.038490566037735846,DATASET_03_2014
Bihar,Sheohar,2014,13,35,0,8,0,33,5,9,22,89,16,62,6,22,1,18,6,16,0,14,0,10,381,778,44,119,141,28,63,0.056555269922879174,0.15295629820051415,0.18123393316195371,0.010282776349614395,0.042416452442159386,DATASET_03_2014
Bihar,Sitamarhi,2014,91,335,4,11,0,220,20,63,165,579,276,345,27,16,37,202,29,0,0,242,0,96,2818,5453,282,744,1103,43,382,0.05171465248487071,0.1364386576196589,0.2022739776269943,0.0020172382174949567,0.040344764349899136,DATASET_03_2014
Bihar,Siwan,2014,103,222,0,17,0,198,12,57,127,549,284,425,21,100,3,756,64,7,0,50,0,124,2361,5003,138,616,1029,121,428,0.027583449930041973,0.12312612432540476,0.20567659404357386,0.0033979612232660403,0.03957625424745153,DATASET_03_2014
Bihar,Supaul,2014,64,87,11,32,0,132,6,23,49,274,79,573,33,72,11,74,22,0,0,83,0,95,1303,3008,137,355,431,105,584,0.045545212765957445,0.1180186170212766,0.1432845744680851,0.010638297872340425,0.043882978723404256,DATASET_03_2014
Bihar,Vaishali,2014,135,58,0,28,0,296,13,62,185,1104,342,603,0,176,5,220,66,0,0,139,0,331,2993,6337,233,592,1706,176,608,0.03676818683919836,0.09341959917942244,0.2692125611488086,0.004418494555783494,0.04670979958971122,DATASET_03_2014
Bihar,Economic Offences Unit,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,DATASET_03_2014
Bihar,Anti Terrorist Squad,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,DATASET_03_2014
Chhattisgarh,Balod,2014,17,12,0,34,0,27,0,4,77,110,37,24,6,23,13,26,4,62,3,23,0,98,927,1479,126,156,228,29,37,0.08519269776876268,0.10547667342799188,0.15415821501014199,0.022988505747126436,0.018255578093306288,DATASET_03_2014
Chhattisgarh,Balodbazar,2014,33,16,1,40,0,119,1,19,186,235,85,57,9,9,19,1690,8,95,6,32,0,179,242,2578,181,324,526,18,76,0.07020946470131885,0.1256788207913111,0.20403413498836306,0.015515903801396431,0.04615981380915438,DATASET_03_2014
Chhattisgarh,Balrampur,2014,55,21,0,111,0,21,0,6,51,54,17,11,7,10,7,168,5,62,1,39,0,106,421,1333,218,276,128,17,18,0.16354088522130533,0.20705176294073518,0.09602400600150038,0.08327081770442611,0.015753938484621154,DATASET_03_2014
Chhattisgarh,Bemetra,2014,21,8,0,41,0,30,0,7,104,119,40,25,2,17,4,36,3,56,0,19,0,103,1068,1645,119,163,270,19,29,0.07234042553191489,0.09908814589665653,0.1641337386018237,0.02492401215805471,0.0182370820668693,DATASET_03_2014
Chhattisgarh,Bilaspur,2014,72,34,4,94,0,216,0,49,378,488,307,87,7,58,31,224,13,211,5,75,0,283,2454,4870,398,680,1222,65,118,0.08172484599589322,0.13963039014373715,0.2509240246406571,0.019301848049281315,0.04435318275154004,DATASET_03_2014
Chhattisgarh,Bizapur,2014,38,77,0,6,0,12,3,0,18,8,5,0,0,5,4,18,0,2,0,2,0,16,73,343,10,138,34,5,4,0.029154518950437316,0.40233236151603496,0.09912536443148688,0.01749271137026239,0.03498542274052478,DATASET_03_2014
Chhattisgarh,Dantewara,2014,22,18,0,11,0,11,2,1,28,25,7,9,0,7,7,26,0,9,0,6,0,42,126,442,26,74,63,7,16,0.058823529411764705,0.167420814479638,0.1425339366515837,0.024886877828054297,0.024886877828054297,DATASET_03_2014
Chhattisgarh,Dhamtari,2014,20,10,2,36,0,24,0,4,62,89,43,6,5,16,4,54,3,49,6,9,0,144,711,1300,103,145,198,21,10,0.07923076923076923,0.11153846153846154,0.1523076923076923,0.027692307692307693,0.018461538461538463,DATASET_03_2014
Chhattisgarh,Durg,2014,50,41,0,84,0,243,4,56,370,813,372,44,14,111,41,148,12,254,12,172,0,261,2939,6677,534,732,1615,125,85,0.07997603714242923,0.10963007338625132,0.24187509360491238,0.01258050022465179,0.03639358993559982,DATASET_03_2014
Chhattisgarh,Gariyaband,2014,15,13,0,42,0,15,2,4,41,45,24,12,1,8,2,34,3,31,3,14,0,72,373,948,93,122,116,9,14,0.0981012658227848,0.12869198312236288,0.12236286919831224,0.04430379746835443,0.015822784810126583,DATASET_03_2014
Chhattisgarh,G. R. P. Raipur,2014,2,0,0,0,0,5,0,9,5,290,4,2,2,1,0,12,1,8,0,4,0,1,61,400,13,24,308,3,2,0.0325,0.06,0.77,0.0,0.0125,DATASET_03_2014
Chhattisgarh,Jagdalpur,2014,45,29,0,32,0,40,9,5,81,101,46,16,0,13,7,1104,1,42,0,20,0,121,466,1580,95,202,242,13,23,0.060126582278481014,0.12784810126582277,0.15316455696202533,0.020253164556962026,0.02531645569620253,DATASET_03_2014
Chhattisgarh,Janjgir,2014,48,27,3,64,0,144,2,20,203,243,116,102,9,45,17,163,20,141,7,90,0,209,1416,3401,322,449,584,54,119,0.09467803587180242,0.13201999411937665,0.17171420170538076,0.018817994707438987,0.042340488091737724,DATASET_03_2014
Chhattisgarh,Jashpur,2014,55,17,1,86,0,71,3,16,63,75,33,9,5,19,5,114,0,48,0,11,0,123,261,1225,145,297,190,24,14,0.11836734693877551,0.24244897959183673,0.15510204081632653,0.07020408163265306,0.05795918367346939,DATASET_03_2014
Chhattisgarh,Kabirdham,2014,25,5,0,39,0,84,0,4,67,93,36,14,4,25,5,20,6,84,2,14,0,87,674,1573,145,241,200,29,19,0.09218054672600128,0.15321042593769865,0.12714558169103624,0.024793388429752067,0.05340114431023522,DATASET_03_2014
Chhattisgarh,Kanker,2014,47,42,0,40,0,47,1,5,67,97,26,22,6,18,9,38,5,37,2,25,0,103,604,1253,109,219,196,24,31,0.08699122106943336,0.174780526735834,0.1564245810055866,0.03192338387869114,0.03750997605746209,DATASET_03_2014
Chhattisgarh,Kondagaon,2014,33,19,1,21,0,20,2,2,37,33,22,17,0,5,7,374,1,16,0,8,0,87,51,782,46,114,96,5,24,0.058823529411764705,0.14578005115089515,0.12276214833759591,0.026854219948849106,0.02557544757033248,DATASET_03_2014
Chhattisgarh,Korba,2014,37,12,3,68,0,53,4,22,161,240,96,33,13,35,11,92,6,83,4,51,0,194,929,2572,212,282,523,48,44,0.08242612752721618,0.10964230171073094,0.20334370139968896,0.026438569206842923,0.020606531881804044,DATASET_03_2014
Chhattisgarh,Koriya,2014,40,26,1,58,0,85,0,7,80,91,16,28,1,22,5,1416,2,74,1,59,0,80,339,1707,194,291,194,23,33,0.11364967779730521,0.1704745166959578,0.11364967779730521,0.03397773872290568,0.04979496192149971,DATASET_03_2014
Chhattisgarh,Mahasamund,2014,22,16,1,44,0,87,1,9,163,223,77,39,7,37,2,72,10,99,4,28,0,201,1040,2469,185,279,473,44,41,0.0749291211016606,0.11300121506682867,0.191575536654516,0.017820980153908466,0.03523693803159174,DATASET_03_2014
Chhattisgarh,Mungali,2014,21,9,0,10,0,36,0,5,76,84,26,32,0,11,6,0,6,38,15,14,0,63,511,938,83,119,191,11,38,0.08848614072494669,0.12686567164179105,0.20362473347547974,0.010660980810234541,0.03837953091684435,DATASET_03_2014
Chhattisgarh,Narayanpur,2014,5,31,0,7,0,9,3,1,8,8,5,0,1,2,2,8,0,6,0,1,0,10,52,222,14,62,25,3,2,0.06306306306306306,0.27927927927927926,0.11261261261261261,0.03153153153153153,0.04054054054054054,DATASET_03_2014
Chhattisgarh,Raigarh,2014,74,34,5,121,0,96,5,21,150,331,157,81,11,37,15,1640,7,140,1,46,0,269,805,3074,315,496,664,48,96,0.10247234873129472,0.16135328562134027,0.21600520494469747,0.039362394274560834,0.031229668184775537,DATASET_03_2014
Chhattisgarh,Raipur,2014,49,95,2,141,0,265,4,76,532,1557,853,82,37,273,31,214,3,224,4,96,0,424,2601,8306,468,856,3022,310,113,0.05634481098001445,0.1030580303395136,0.3638333734649651,0.0169756802311582,0.0319046472429569,DATASET_03_2014
Chhattisgarh,Rajnandgaon,2014,33,29,1,57,0,113,2,20,143,264,142,34,6,72,12,30,4,100,3,33,0,199,1384,3255,197,355,571,78,46,0.060522273425499235,0.10906298003072197,0.17542242703533026,0.017511520737327188,0.034715821812596005,DATASET_03_2014
Chhattisgarh,Sarguja,2014,61,13,2,94,0,51,0,16,82,124,50,0,5,26,12,122,4,76,0,23,0,156,654,1835,197,313,272,31,12,0.10735694822888284,0.17057220708446866,0.14822888283378746,0.05122615803814714,0.02779291553133515,DATASET_03_2014
Chhattisgarh,Sukma,2014,20,43,0,5,0,9,7,5,9,10,7,0,1,0,4,6,0,5,0,3,0,10,97,240,13,94,38,1,4,0.05416666666666667,0.39166666666666666,0.15833333333333333,0.020833333333333332,0.0375,DATASET_03_2014
Chhattisgarh,Surajpur,2014,38,19,2,50,0,81,3,12,5,248,19,23,11,25,15,72,1,70,0,47,0,121,618,1753,168,275,287,36,38,0.09583571021106674,0.15687393040501996,0.16371933827723903,0.02852253280091272,0.04620650313747861,DATASET_03_2014
Goa,North Goa,2014,20,25,3,55,0,93,8,13,231,733,261,95,57,152,30,164,0,146,40,11,0,138,425,2805,252,363,1246,209,125,0.08983957219251337,0.12941176470588237,0.44420677361853833,0.0196078431372549,0.033155080213903745,DATASET_03_2014
Goa,South Goa,2014,14,17,3,37,0,59,5,19,141,368,125,38,25,86,11,64,0,53,17,23,0,85,289,1549,130,207,658,111,49,0.08392511297611362,0.13363460296965785,0.42479018721755973,0.023886378308586184,0.03808908973531311,DATASET_03_2014
Goa,C. I. D.,2014,0,0,0,3,0,0,0,0,0,53,0,0,0,22,0,0,0,3,0,1,0,0,7,112,7,6,53,22,0,0.0625,0.05357142857142857,0.4732142857142857,0.026785714285714284,0.0,DATASET_03_2014
Gujarat,Ahmedabad City,2014,82,61,6,100,0,367,18,261,500,2589,1693,87,169,214,4,486,11,162,3,802,0,330,7450,15286,1078,1057,5061,383,91,0.07052204631689127,0.06914824021980898,0.3310872693968337,0.006541933795629988,0.02400889702996206,DATASET_03_2014
Gujarat,Ahmedabad Rural,2014,27,48,4,18,0,84,9,17,57,221,86,40,48,17,9,130,0,31,0,142,0,273,2653,4266,191,238,390,65,49,0.04477262072198781,0.055789967182372245,0.09142053445850915,0.004219409282700422,0.01969057665260197,DATASET_03_2014
Gujarat,Amreli,2014,26,25,2,7,0,72,0,17,78,93,43,23,23,9,0,122,0,21,1,139,0,123,777,1818,168,170,231,32,23,0.0924092409240924,0.09350935093509351,0.12706270627062707,0.0038503850385038503,0.039603960396039604,DATASET_03_2014
Gujarat,Anand,2014,37,21,0,12,0,73,7,31,114,354,213,37,24,55,8,143,0,21,5,117,0,242,1553,3415,155,202,719,79,45,0.04538799414348463,0.05915080527086384,0.21054172767203513,0.003513909224011713,0.02137628111273792,DATASET_03_2014
Gujarat,Arvalli,2014,28,10,3,5,0,37,4,5,67,85,44,6,11,3,2,38,0,19,2,69,0,126,1192,3841,95,111,205,14,8,0.02473314241083051,0.028898724290549335,0.053371517833897424,0.0013017443374121322,0.009632908096849779,DATASET_03_2014
Gujarat,Banaskantha,2014,51,42,1,56,0,112,18,79,214,389,206,71,33,70,17,1046,0,90,2,295,0,257,1662,4464,443,449,906,103,88,0.09923835125448029,0.10058243727598566,0.20295698924731181,0.012544802867383513,0.025089605734767026,DATASET_03_2014
Gujarat,Bharuch,2014,47,27,0,42,0,64,10,29,142,406,222,53,83,3,3,178,0,49,0,63,0,323,1092,2981,154,268,809,86,56,0.05166051660516605,0.08990271720899028,0.2713854411271385,0.014089231801408923,0.02146930560214693,DATASET_03_2014
Gujarat,Bhavnagar,2014,39,33,6,17,0,105,13,39,153,361,187,54,20,30,9,296,0,39,36,155,0,204,1578,3589,247,291,753,50,63,0.06882139871830593,0.08108108108108109,0.2098077458902201,0.004736695458344943,0.029256060183895236,DATASET_03_2014
Gujarat,Botad,2014,13,10,2,11,0,27,2,4,25,57,39,9,3,3,2,88,0,11,0,39,0,58,344,783,61,80,127,6,11,0.07790549169859515,0.10217113665389528,0.16219667943805874,0.0140485312899106,0.034482758620689655,DATASET_03_2014
Gujarat,Chhotaudepur,2014,22,10,0,15,0,40,4,6,31,110,74,7,3,7,5,102,0,11,0,21,0,119,484,1144,47,108,225,10,12,0.04108391608391608,0.0944055944055944,0.19667832167832167,0.013111888111888112,0.03496503496503497,DATASET_03_2014
Gujarat,C. I. D. Crime,2014,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,2,0,6,0,0.0,0.25,0.0,0.0,0.0,DATASET_03_2014
Gujarat,Dahod,2014,45,21,4,27,0,96,21,37,115,218,128,32,5,12,9,238,0,28,0,133,0,192,1071,2594,188,279,519,17,41,0.07247494217424827,0.10755589822667695,0.20007710100231302,0.01040863531225906,0.03700848111025443,DATASET_03_2014
Gujarat,Dang,2014,10,2,0,4,0,4,0,0,8,12,4,4,1,5,0,24,1,6,4,26,0,20,162,283,41,26,24,6,4,0.14487632508833923,0.09187279151943463,0.08480565371024736,0.014134275618374558,0.014134275618374558,DATASET_03_2014
Gujarat,Devbhumi Dwarka,2014,9,11,0,3,0,18,1,6,38,47,23,24,6,10,0,64,0,14,0,131,0,82,461,1106,148,62,115,16,24,0.13381555153707053,0.05605786618444846,0.10397830018083183,0.0027124773960217,0.0162748643761302,DATASET_03_2014
Gujarat,Gandhinagar,2014,20,9,1,17,0,79,2,61,90,367,205,48,6,89,6,118,0,22,2,152,0,207,2852,7451,193,211,725,95,54,0.025902563414306804,0.028318346530667025,0.09730237552006442,0.0022815729432290968,0.010602603677358744,DATASET_03_2014
Gujarat,Gir Somnath,2014,17,8,0,17,0,32,5,20,52,80,43,29,10,21,5,68,1,30,2,125,0,110,566,1405,175,129,200,31,34,0.12455516014234876,0.09181494661921709,0.1423487544483986,0.012099644128113879,0.022775800711743774,DATASET_03_2014
Gujarat,Jamnagar,2014,23,36,1,34,0,60,16,17,119,282,141,47,39,13,6,220,1,26,1,230,0,163,1817,3752,292,213,575,52,53,0.07782515991471216,0.056769722814498935,0.15325159914712153,0.00906183368869936,0.015991471215351813,DATASET_03_2014
Gujarat,Junagadh,2014,13,15,0,21,0,70,5,25,81,150,87,40,19,14,15,58,0,42,0,297,0,111,1051,2497,360,191,348,33,55,0.14417300760913096,0.07649179014817781,0.13936724068882658,0.00841009211053264,0.02803364036844213,DATASET_03_2014
Gujarat,Kachchh East(G),2014,35,27,1,31,0,66,3,23,137,345,194,46,17,33,2,140,0,34,2,159,0,169,1395,3349,226,220,702,50,48,0.06748283069573006,0.06569125111973724,0.20961481039116153,0.009256494475962974,0.019707375335921172,DATASET_03_2014
Gujarat,Kachchh West(B),2014,16,13,0,18,0,35,2,15,106,237,75,58,29,65,4,106,0,27,3,203,0,161,778,2269,251,126,435,94,62,0.11062141912736889,0.055531070956368445,0.19171441163508154,0.007933010136624064,0.015425297487880123,DATASET_03_2014
Gujarat,Kheda,2014,22,21,0,12,0,80,9,5,56,173,84,34,30,25,3,230,0,29,0,86,0,242,1901,3614,127,178,327,55,37,0.03514111787493082,0.04925290536801328,0.0904814609850581,0.003320420586607637,0.02213613724405091,DATASET_03_2014
Gujarat,Mahisagar,2014,18,8,2,10,0,25,3,4,53,32,16,11,9,4,5,52,0,15,0,96,0,86,500,1040,121,85,108,13,16,0.11634615384615385,0.08173076923076923,0.10384615384615385,0.009615384615384616,0.02403846153846154,DATASET_03_2014
Gujarat,Mehsana,2014,24,11,2,6,0,108,16,66,183,544,275,81,44,43,10,111,0,42,0,270,0,198,3640,6587,318,275,1084,87,91,0.04827690906330651,0.041748899347199026,0.16456657051768636,0.0009108850766661606,0.016395931379990892,DATASET_03_2014
Gujarat,Morbi,2014,31,15,5,9,0,29,6,6,41,177,96,19,39,2,4,72,3,17,1,92,0,201,608,2332,122,118,326,41,23,0.05231560891938251,0.05060034305317324,0.13979416809605488,0.0038593481989708405,0.012435677530017153,DATASET_03_2014
Gujarat,Narmada,2014,12,2,1,8,0,15,0,0,15,40,20,10,3,2,1,82,0,21,0,15,0,91,246,664,44,59,75,5,11,0.06626506024096386,0.08885542168674698,0.11295180722891567,0.012048192771084338,0.022590361445783132,DATASET_03_2014
Gujarat,Navsari,2014,19,11,0,15,0,37,7,9,136,227,116,19,45,21,2,88,0,19,0,69,0,240,479,1730,103,117,495,66,21,0.05953757225433526,0.0676300578034682,0.2861271676300578,0.008670520231213872,0.02138728323699422,DATASET_03_2014
Gujarat,Panchmahal,2014,34,8,0,24,0,69,6,8,93,160,98,23,10,8,10,152,0,28,0,106,0,242,758,2634,158,177,365,18,33,0.05998481397114654,0.06719817767653759,0.13857251328777526,0.009111617312072893,0.02619589977220957,DATASET_03_2014
Gujarat,Patan,2014,17,15,0,25,0,53,14,25,85,261,126,28,15,34,4,162,1,51,0,138,0,129,844,2117,215,200,511,49,32,0.10155880963627775,0.0944733112895607,0.2413793103448276,0.011809163911195087,0.025035427491733587,DATASET_03_2014
Gujarat,Porbandar,2014,8,8,0,8,0,20,1,11,29,57,16,19,11,14,2,40,1,18,1,93,0,47,408,913,121,74,114,25,21,0.13253012048192772,0.08105147864184009,0.1248630887185104,0.008762322015334063,0.02190580503833516,DATASET_03_2014
Gujarat,Rajkot City,2014,43,43,2,17,0,99,7,91,176,835,671,61,70,18,11,184,0,31,5,301,0,142,807,3516,354,333,1780,88,72,0.10068259385665529,0.0947098976109215,0.5062571103526735,0.004835039817974972,0.028156996587030716,DATASET_03_2014
Gujarat,Rajkot Rural,2014,24,19,1,30,0,69,7,24,104,211,118,44,33,14,12,98,1,36,1,234,0,198,928,2891,302,210,464,47,56,0.10446212383258388,0.07263922518159806,0.16049809754410238,0.010377032168799724,0.023867173988239364,DATASET_03_2014
Gujarat,Sabarkantha,2014,22,10,1,10,0,37,4,20,64,197,102,26,13,36,2,68,0,33,1,131,0,170,1694,5647,175,137,387,49,28,0.030989906144855677,0.02426066938197273,0.0685319638746237,0.0017708517797060386,0.0065521515849123425,DATASET_03_2014
Gujarat,Surat City,2014,85,41,8,94,0,263,14,30,257,1315,886,40,26,329,4,710,2,70,0,405,0,244,116,4397,571,605,2502,355,44,0.12986126904707757,0.13759381396406642,0.5690243347737094,0.021378212417557427,0.059813509210825566,DATASET_03_2014
Gujarat,Surat Rural,2014,52,8,2,21,0,45,13,32,151,477,283,26,27,53,5,102,0,34,0,90,0,480,1174,3810,145,207,956,80,31,0.03805774278215223,0.05433070866141732,0.2509186351706037,0.005511811023622047,0.011811023622047244,DATASET_03_2014
Gujarat,Surendranagar,2014,34,48,0,22,0,44,8,15,88,232,117,55,26,11,13,265,0,36,0,89,0,203,930,2476,147,207,460,37,68,0.05936995153473344,0.08360258481421648,0.18578352180936994,0.008885298869143781,0.017770597738287562,DATASET_03_2014
Gujarat,Tapi,2014,13,2,0,15,0,13,2,3,34,112,54,12,12,5,3,46,0,9,89,20,0,150,284,986,133,57,205,17,15,0.13488843813387424,0.057809330628803245,0.2079107505070994,0.015212981744421906,0.013184584178498986,DATASET_03_2014
