STATE/UT,DISTRICT,YEAR,NEXT_YEAR,WOMEN_CRIME_TOTAL,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,WOMEN_CRIME_SHARE,VIOLENT_CRIME,SERIOUS_VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,MURDER_SHARE,ROBBERY_SHARE,TOTAL IPC CRIMES,YEAR_NORMALIZED,NEXT_YEAR_WOMEN_CRIME_SHARE
JAMMU & KASHMIR,POONCH,2005,2006,42,41,0.0109034267912772,0.0249221183800623,0.0654205607476635,201,121,82,13,60,0.3130841121495327,0.1277258566978193,0.0545171339563862,0.0,641,0.3636363636363636,0.0972222222222222
JAMMU & KASHMIR,PULWAMA,2005,2006,88,84,0.0075839653304442,0.0400866738894907,0.0953412784398699,389,127,181,15,201,0.4214517876489707,0.1960996749729144,0.0455037919826652,0.0151679306608884,922,0.3636363636363636,0.1172122492080253
JAMMU & KASHMIR,RAILWAYS,2005,2006,1,1,0.0,0.0454545454545454,0.0454545454545454,1,1,9,0,1,0.0454545454545454,0.4090909090909091,0.0,0.0,21,0.3636363636363636,0.0
JAMMU & KASHMIR,RAJOURI,2005,2006,80,73,0.0179640718562874,0.0196749358426005,0.0684345594525235,246,116,109,16,120,0.2104362703165098,0.0932420872540633,0.0436270316509837,0.001710863986313,1168,0.3636363636363636,0.106259097525473
JAMMU & KASHMIR,RAMBAN,2005,2006,27,26,0.0092449922958397,0.0184899845916795,0.0416024653312788,115,93,70,10,23,0.1771956856702619,0.1078582434514637,0.0770416024653312,0.0,648,0.3636363636363636,0.0407303370786516
JAMMU & KASHMIR,REASI,2005,2006,19,16,0.0031545741324921,0.0378548895899053,0.0599369085173501,69,66,47,3,6,0.2176656151419558,0.1482649842271293,0.1041009463722397,0.0,316,0.3636363636363636,0.1003134796238244
JAMMU & KASHMIR,SRINAGAR,2005,2006,561,380,0.0062413314840499,0.0457697642163661,0.1945214979195561,392,209,680,81,176,0.1359223300970873,0.2357836338418862,0.0180305131761442,0.0124826629680998,2883,0.3636363636363636,0.1661596958174905
JAMMU & KASHMIR,UDHAMPUR,2005,2006,60,43,0.0150451354062186,0.0110330992978936,0.0601805416248746,73,36,108,19,23,0.0732196589769308,0.1083249749247743,0.0120361083249749,0.0010030090270812,996,0.3636363636363636,0.0572640509013785
JHARKHAND,BOKARO,2005,2006,152,145,0.0149253731343283,0.0178275290215588,0.0630182421227197,235,107,841,55,153,0.0974295190713101,0.3486733001658375,0.0203150912106136,0.0186567164179104,2411,0.3636363636363636,0.0688764528626775
JHARKHAND,CHAIBASA,2005,2006,75,68,0.0527363184079602,0.0019900497512437,0.0746268656716417,287,192,188,22,32,0.2855721393034826,0.1870646766169154,0.1144278606965174,0.0208955223880597,1004,0.3636363636363636,0.0929332042594385
JHARKHAND,CHATRA,2005,2006,38,38,0.0153417015341701,0.0125523012552301,0.0529986052998605,129,47,139,2,83,0.1799163179916318,0.1938633193863319,0.0376569037656903,0.0278940027894002,716,0.3636363636363636,0.0646830530401035
JHARKHAND,DEOGHAR,2005,2006,95,93,0.0331890331890331,0.0072150072150072,0.0685425685425685,486,123,310,43,171,0.3506493506493506,0.2236652236652236,0.0367965367965368,0.0108225108225108,1385,0.3636363636363636,0.0589556428972487
JHARKHAND,DHANBAD,2005,2006,202,195,0.0087767416346681,0.0186505759736697,0.0554031815688425,1003,226,1024,104,304,0.2750959956116292,0.2808557323093801,0.0266044980800877,0.0142622051563357,3645,0.3636363636363636,0.0558252427184466
JHARKHAND,DHANBAD RLY.,2005,2006,7,7,0.0192307692307692,0.0192307692307692,0.0673076923076923,31,27,66,5,4,0.2980769230769231,0.6346153846153846,0.048076923076923,0.2115384615384615,103,0.3636363636363636,0.0265780730897009
JHARKHAND,DUMKA,2005,2006,132,122,0.0241730279898218,0.0146310432569974,0.0839694656488549,363,82,262,20,158,0.2309160305343511,0.1666666666666666,0.0330788804071246,0.0031806615776081,1571,0.3636363636363636,0.1096520026263952
JHARKHAND,GARHWA,2005,2006,71,69,0.0176165803108808,0.0207253886010362,0.0735751295336787,209,69,148,20,132,0.216580310880829,0.1533678756476684,0.0487046632124352,0.0176165803108808,964,0.3636363636363636,0.0590248075278015
JHARKHAND,GIRIDIH,2005,2006,191,191,0.0118795078489605,0.0173949936359779,0.0810352142554094,491,202,514,20,226,0.2083156554942724,0.2180738226559185,0.0267288926601612,0.0152736529486635,2356,0.3636363636363636,0.0977695167286245
JHARKHAND,GODDA,2005,2006,150,150,0.0361067503924646,0.0227629513343799,0.1177394034536891,357,144,186,38,172,0.2802197802197802,0.1459968602825745,0.0345368916797488,0.0086342229199372,1273,0.3636363636363636,0.1047077922077922
JHARKHAND,GUMLA,2005,2006,80,80,0.0571065989847715,0.0215736040609137,0.1015228426395939,240,208,146,19,38,0.3045685279187817,0.1852791878172588,0.1776649746192893,0.0342639593908629,787,0.3636363636363636,0.1068548387096774
JHARKHAND,HAZARIBAGH,2005,2006,230,230,0.0178683385579937,0.0172413793103448,0.0721003134796238,555,231,1062,87,296,0.1739811912225705,0.3329153605015674,0.0326018808777429,0.025705329153605,3189,0.3636363636363636,0.0988467874794069
JHARKHAND,JAMSHEDPUR,2005,2006,181,180,0.0117684478371501,0.013676844783715,0.0575699745547073,555,247,1052,183,95,0.1765267175572519,0.3346055979643766,0.0276717557251908,0.0155852417302798,3143,0.3636363636363636,0.0776699029126213
JHARKHAND,JAMSHEDPUR RLY.,2005,2006,8,8,0.0,0.0049875311720698,0.0199501246882793,21,15,149,4,1,0.0523690773067331,0.371571072319202,0.0199501246882793,0.0174563591022443,400,0.3636363636363636,0.0102739726027397
JHARKHAND,JAMTARA,2005,2006,48,46,0.0,0.011090573012939,0.088724584103512,248,54,130,7,70,0.4584103512014787,0.2402957486136783,0.0351201478743068,0.0092421441774491,540,0.3636363636363636,0.0856720827178729
JHARKHAND,KODERMA,2005,2006,68,68,0.01468788249694,0.0171358629130966,0.0832313341493268,133,53,148,39,44,0.1627906976744186,0.1811505507955936,0.0318237454100367,0.02203182374541,816,0.3636363636363636,0.0792207792207792
JHARKHAND,LATEHAR,2005,2006,24,24,0.0260869565217391,0.0130434782608695,0.0521739130434782,63,49,114,3,14,0.1369565217391304,0.2478260869565217,0.0739130434782608,0.0282608695652173,459,0.3636363636363636,0.0514705882352941
JHARKHAND,LOHARDAGGA,2005,2006,84,84,0.0405844155844155,0.0292207792207792,0.1363636363636363,268,123,153,25,62,0.435064935064935,0.2483766233766234,0.0827922077922077,0.0454545454545454,615,0.3636363636363636,0.1461267605633802
JHARKHAND,PAKUR,2005,2006,60,60,0.0416666666666666,0.0125,0.0833333333333333,330,128,84,23,97,0.4583333333333333,0.1166666666666666,0.0486111111111111,0.0069444444444444,719,0.3636363636363636,0.1325136612021858
JHARKHAND,PALAMU,2005,2006,134,134,0.0157068062827225,0.0255962769051774,0.0779522978475858,922,164,294,53,238,0.5363583478766725,0.1710296684118673,0.0401396160558464,0.0197789412449098,1718,0.3636363636363636,0.0753031269942565
JHARKHAND,RANCHI,2005,2006,290,290,0.0200945626477541,0.0206855791962174,0.0571315996847911,1471,616,1649,75,185,0.2897951142631993,0.3248620961386919,0.0470843183609141,0.0374310480693459,5075,0.3636363636363636,0.0507260041485951
JHARKHAND,SAHEBGANJ,2005,2006,117,116,0.054054054054054,0.0319410319410319,0.1437346437346437,225,106,151,22,80,0.2764127764127764,0.1855036855036855,0.0577395577395577,0.0147420147420147,813,0.3636363636363636,0.1318289786223277
JHARKHAND,SARAIKELA,2005,2006,83,83,0.0325443786982248,0.0187376725838264,0.0818540433925049,258,117,222,24,52,0.2544378698224852,0.2189349112426035,0.0483234714003944,0.0069033530571992,1013,0.3636363636363636,0.0577136514983351
JHARKHAND,SIMDEGA,2005,2006,34,33,0.0433839479392624,0.0216919739696312,0.0737527114967462,148,96,97,12,19,0.3210412147505423,0.210412147505423,0.140997830802603,0.0238611713665943,460,0.3636363636363636,0.1321184510250569
KARNATAKA,BAGALKOT,2005,2006,135,131,0.0019193857965451,0.0071976967370441,0.0647792706333973,610,82,251,41,213,0.2927063339731286,0.1204414587332053,0.0206333973128598,0.0043186180422264,2083,0.3636363636363636,0.0678623364032961
KARNATAKA,BANGALORE COMMR.,2005,2006,701,662,0.0013084047791206,0.0045105533174947,0.0241366250043039,4974,1123,12017,1895,382,0.1712632992459456,0.4137657955445374,0.0083324725407154,0.020452432599938,29042,0.3636363636363636,0.0234734639528248
KARNATAKA,BANGALORE RURAL,2005,2006,318,318,0.0019509815876112,0.0053651993659309,0.0387757590537739,2078,325,1337,131,612,0.2533837336910133,0.1630288989147665,0.0208511157175954,0.0070723082550908,8200,0.3636363636363636,0.0348559061396514
KARNATAKA,BELGAUM,2005,2006,246,246,0.0022883295194508,0.0072170392536525,0.0433022355219151,1359,232,644,159,334,0.2392184474564337,0.1133603238866396,0.0204189403274071,0.0063369125154022,5680,0.3636363636363636,0.0538736979166666
KARNATAKA,BELLARY,2005,2006,156,156,0.0038348748026167,0.0047371982855853,0.0351906158357771,1014,124,505,107,280,0.2287390029325513,0.1139183397247913,0.0130836905030453,0.0069930069930069,4432,0.3636363636363636,0.0437636761487965
KARNATAKA,BIDAR,2005,2006,127,124,0.0013927576601671,0.0033426183844011,0.0353760445682451,1326,105,343,55,174,0.3693593314763231,0.0955431754874651,0.0105849582172701,0.0061281337047353,3589,0.3636363636363636,0.0532924107142857
KARNATAKA,BIJAPUR,2005,2006,238,238,0.0059681697612732,0.0072944297082228,0.0789124668435013,1134,130,327,52,338,0.3759946949602122,0.1084217506631299,0.0162466843501326,0.0059681697612732,3015,0.3636363636363636,0.0831489092633575
KARNATAKA,CHAMARAJNAGAR,2005,2006,84,84,0.0046511627906976,0.0053156146179402,0.055813953488372,649,57,221,12,89,0.4312292358803987,0.146843853820598,0.0159468438538205,0.0019933554817275,1504,0.3636363636363636,0.06456571867794
KARNATAKA,CHICKMAGALUR,2005,2006,137,134,0.0058888479941111,0.0033124769966875,0.0504232609495767,1016,72,364,27,143,0.3739418476260581,0.1339712918660287,0.0128818549871181,0.0044166359955833,2716,0.3636363636363636,0.059347181008902
KARNATAKA,CHITRADURGA,2005,2006,118,118,0.0042943028914972,0.0017177211565989,0.0337818494131119,1003,50,362,41,236,0.2871457200114515,0.103635843114801,0.0060120240480961,0.0034354423131978,3492,0.3636363636363636,0.0334088335220838
KARNATAKA,DAKSHIN KANNADA,2005,2006,108,107,0.0032611227579781,0.0032611227579781,0.0251572327044025,934,102,531,102,250,0.2175634754251106,0.1236897274633123,0.0081528068949452,0.0086186815746564,4292,0.3636363636363636,0.0292223873204556
KARNATAKA,DAVANAGERE,2005,2006,183,181,0.0048780487804878,0.0048780487804878,0.0637630662020905,816,85,454,79,187,0.2843205574912892,0.1581881533101045,0.0139372822299651,0.008362369337979,2869,0.3636363636363636,0.066477070742979
KARNATAKA,DHARWAD COMMR.,2005,2006,28,26,0.0,0.0038482682792743,0.0153930731170973,318,50,430,92,76,0.1748213304013194,0.2363936228697086,0.0082462891698735,0.0120945574491478,1818,0.3636363636363636,0.0315145813734713
KARNATAKA,DHARWAD RURAL,2005,2006,50,50,0.0040281973816717,0.0080563947633434,0.0503524672708962,260,44,107,22,80,0.2618328298086606,0.107754279959718,0.0221550855991943,0.0030211480362537,992,0.3636363636363636,0.0402414486921529
KARNATAKA,GADAG,2005,2006,42,42,0.0009699321047526,0.0067895247332686,0.040737148399612,323,48,138,23,124,0.3132880698351115,0.1338506304558681,0.0193986420950533,0.0038797284190106,1030,0.3636363636363636,0.0421422300263388
KARNATAKA,GULBARGA,2005,2006,292,292,0.0032928586128833,0.0067915208890718,0.0600946696851203,1785,253,515,88,529,0.3673595389997942,0.1059888866021815,0.0236674212800987,0.0055566989092405,4858,0.3636363636363636,0.0533961523360816
KARNATAKA,HASSAN,2005,2006,130,130,0.0024265954865323,0.005095850521718,0.0315457413249211,1446,157,531,34,161,0.3508857073525843,0.1288522203348701,0.015287551565154,0.0075224460082504,4120,0.3636363636363636,0.0360465116279069
KARNATAKA,HAVERI,2005,2006,63,63,0.0021175224986765,0.0031762837480148,0.0333509793541556,526,38,189,23,233,0.2784542085759661,0.1000529380624669,0.0132345156167284,0.0015881418740074,1888,0.3636363636363636,0.0396739130434782
KARNATAKA,K.G.F.,2005,2006,58,58,0.005938242280285,0.009501187648456,0.0688836104513064,332,40,155,17,52,0.3942992874109263,0.1840855106888361,0.009501187648456,0.004750593824228,841,0.3636363636363636,0.0559167750325097
KARNATAKA,KODAGU,2005,2006,78,75,0.006761325219743,0.006761325219743,0.0527383367139959,601,73,202,28,47,0.4063556457065584,0.13657876943881,0.0229885057471264,0.0054090601757944,1478,0.3636363636363636,0.0454545454545454
KARNATAKA,KOLAR,2005,2006,151,151,0.0063979526551503,0.0095969289827255,0.0483045425463851,1108,157,515,52,359,0.3544465770953295,0.1647472808701215,0.0233525271912987,0.0095969289827255,3125,0.3636363636363636,0.0448417350527549
KARNATAKA,KOPPAL,2005,2006,85,84,0.0050314465408805,0.0050314465408805,0.0534591194968553,435,69,180,33,136,0.2735849056603773,0.1132075471698113,0.0182389937106918,0.0044025157232704,1589,0.3636363636363636,0.0435064935064935
KARNATAKA,MANDYA,2005,2006,158,158,0.0050280981958,0.0035492457852706,0.0467317361727299,1110,113,456,31,197,0.3283052351375333,0.1348713398402839,0.012718130730553,0.0038450162673765,3380,0.3636363636363636,0.0532484076433121
KARNATAKA,MYSORE COMMR.,2005,2006,129,129,0.0030757400999615,0.0061514801999231,0.04959630911188,570,168,835,74,43,0.2191464821222606,0.3210303729334871,0.0103806228373702,0.0334486735870818,2600,0.3636363636363636,0.0522803114571746
KARNATAKA,MYSORE RURAL,2005,2006,158,158,0.0052830188679245,0.0030188679245283,0.0596226415094339,1032,94,421,27,178,0.3894339622641509,0.1588679245283019,0.0162264150943396,0.0049056603773584,2649,0.3636363636363636,0.0487974904147786
KARNATAKA,RAICHUR,2005,2006,151,145,0.0030651340996168,0.003831417624521,0.0578544061302681,885,99,217,56,220,0.3390804597701149,0.0831417624521072,0.0157088122605363,0.0034482758620689,2609,0.3636363636363636,0.0727598566308243
KARNATAKA,RAILWAYS,2005,2006,5,5,0.0,0.0016474464579901,0.0082372322899505,51,25,487,4,9,0.0840197693574958,0.8023064250411862,0.0280065897858319,0.0098846787479406,606,0.3636363636363636,0.0165441176470588
KARNATAKA,SHIMOGA,2005,2006,302,297,0.0040767386091127,0.0064748201438848,0.0724220623501199,1411,113,507,75,234,0.3383693045563549,0.1215827338129496,0.0119904076738609,0.0059952038369304,4169,0.3636363636363636,0.0688010899182561
KARNATAKA,TUMKUR,2005,2006,146,146,0.0032146957520091,0.0055109070034443,0.0335246842709529,1265,151,759,40,234,0.2904707233065442,0.1742824339839265,0.0146957520091848,0.0064293915040183,4354,0.3636363636363636,0.0402621722846441
KARNATAKA,UDUPI,2005,2006,60,59,0.0031277926720285,0.0040214477211796,0.0268096514745308,469,60,245,25,150,0.209562109025916,0.1094727435210008,0.0116175156389633,0.0067024128686327,2237,0.3636363636363636,0.028391167192429
KARNATAKA,UTTAR KANNADA,2005,2006,95,94,0.0012908777969018,0.003012048192771,0.0408777969018932,491,58,159,31,89,0.2112736660929432,0.0684165232358003,0.0094664371772805,0.0047332185886402,2323,0.3636363636363636,0.0451754385964912
KERALA,ALAPUZHA,2005,2006,411,407,0.0028860028860028,0.0023612750885478,0.0539157811885084,1567,75,484,208,309,0.2055621146530237,0.0634920634920634,0.0030171848353666,0.0036730945821854,7622,0.3636363636363636,0.058693676145955
KERALA,CBCID,2005,2006,6,6,0.006060606060606,0.0,0.0363636363636363,26,14,15,88,35,0.1575757575757575,0.0909090909090909,0.0606060606060606,0.006060606060606,164,0.3636363636363636,0.028169014084507
KERALA,ERNAKULAM COMMR.,2005,2006,126,114,0.0011802394199966,0.0010116337885685,0.0212443095599393,768,78,711,261,174,0.1294891249367729,0.1198786039453717,0.0025290844714213,0.0067442252571235,5930,0.3636363636363636,0.0345614035087719
KERALA,ERNAKULAM RURAL,2005,2006,272,270,0.0017305029995385,0.0016151361329026,0.0313797877249653,1555,82,631,160,345,0.1793954776188278,0.0727964928472542,0.0028841716658975,0.003461005999077,8667,0.3636363636363636,0.0299660540793632
KERALA,IDUKKI,2005,2006,279,269,0.0062208398133748,0.0015552099533437,0.0619862252832703,1537,78,367,148,228,0.3414796711841812,0.0815374361253054,0.0057764941124194,0.0044434570095534,4500,0.3636363636363636,0.0671112963734889
KERALA,KANNUR,2005,2006,385,368,0.0048506014745828,0.0013581684128831,0.0746992627085758,1660,58,407,128,697,0.3220799379123011,0.0789677920062087,0.0044625533566162,0.0029103608847497,5153,0.3636363636363636,0.074697912852435
KERALA,KASARGOD,2005,2006,245,239,0.0083361120373457,0.0030010003334444,0.0816938979659886,1103,51,330,104,456,0.3677892630876959,0.1100366788929643,0.0033344448149383,0.0080026675558519,2998,0.3636363636363636,0.0878223963434541
KERALA,KOLLAM,2005,2006,761,757,0.0047047047047047,0.0021021021021021,0.0761761761761761,2965,135,894,177,579,0.2967967967967967,0.0894894894894895,0.004004004004004,0.0053053053053053,9989,0.3636363636363636,0.0882664356530946
KERALA,KOTTAYAM,2005,2006,375,359,0.0031549722362443,0.0021453811206461,0.0473245835436648,2086,75,755,421,371,0.2632508833922261,0.0952801615345785,0.0030287733467945,0.0042907622412922,7923,0.3636363636363636,0.0567973616709417
KERALA,KOZHIKODE COMMR.,2005,2006,209,207,0.0037142857142857,0.0034285714285714,0.0597142857142857,719,61,541,193,259,0.2054285714285714,0.1545714285714285,0.0031428571428571,0.0085714285714285,3499,0.3636363636363636,0.0614676414838884
KERALA,KOZHIKODE RURAL,2005,2006,392,378,0.007940008822232,0.0024261138067931,0.086457873842082,1440,32,464,176,517,0.317600352889281,0.1023378914865461,0.0013233348037053,0.0022055580061755,4533,0.3636363636363636,0.094753154748727
KERALA,MALAPPURAM,2005,2006,647,642,0.0072875674099985,0.0018947675265996,0.0943011222853811,1596,84,715,295,665,0.2326191517271534,0.1042122139629791,0.0040810377495991,0.0032065296603993,6860,0.3636363636363636,0.1027879901960784
KERALA,PALAKKAD,2005,2006,413,409,0.0096416227032927,0.0018191740949608,0.0751318901218846,1489,85,540,231,391,0.2708750227396762,0.0982354011278879,0.0067309441513552,0.0030925959614335,5496,0.3636363636363636,0.0894858566091442
KERALA,PATHANAMTHITTA,2005,2006,284,282,0.0031897926634768,0.0020505809979494,0.0647072226019594,1148,53,360,115,191,0.2615629984051036,0.0820232399179767,0.0050125313283208,0.0031897926634768,4388,0.3636363636363636,0.0726206585475868
KERALA,RAILWAYS,2005,2006,6,5,0.0,0.0,0.0269058295964125,29,6,166,4,4,0.1300448430493273,0.7443946188340808,0.0,0.0269058295964125,222,0.3636363636363636,0.024390243902439
KERALA,THRISSUR,2005,2006,522,494,0.0039419087136929,0.0023858921161825,0.054149377593361,1626,161,795,412,608,0.1686721991701245,0.0824688796680497,0.004253112033195,0.0081950207468879,9639,0.3636363636363636,0.0634011657633704
KERALA,TRIVANDRUM COMMR.,2005,2006,303,283,0.0018195050946142,0.0038209606986899,0.0551310043668122,1376,119,875,276,338,0.2503639010189228,0.1592066957787482,0.0014556040756914,0.0165574963609898,5495,0.3636363636363636,0.0624618514750763
KERALA,TRIVANDRUM RURAL,2005,2006,680,665,0.0039521352508508,0.0024151937644088,0.0746514436271819,2749,166,971,226,636,0.3017894390163574,0.1065978702382259,0.0032934460423756,0.0104292458008562,9108,0.3636363636363636,0.0839892183288409
KERALA,WAYANADU,2005,2006,206,193,0.0152424942263279,0.002771362586605,0.0951501154734411,836,25,274,78,188,0.3861431870669746,0.1265588914549653,0.0041570438799076,0.0055427251732101,2164,0.3636363636363636,0.1037898363479758
LAKSHADWEEP,LAKSHADWEEP,2005,2006,0,0,0.0,0.0,0.0,11,1,9,0,6,0.2558139534883721,0.2093023255813953,0.0232558139534883,0.0,42,0.3636363636363636,0.0123456790123456
MADHYA PRADESH,ANUPPUR,2005,2006,149,144,0.0212474297464016,0.0047978067169294,0.1021247429746401,223,53,242,21,12,0.1528444139821795,0.1658670322138451,0.0171350239890335,0.0123372172721041,1458,0.3636363636363636,0.116263440860215
MADHYA PRADESH,ASHOK NAGAR,2005,2006,210,206,0.0242018537590113,0.0036045314109165,0.1081359423274974,826,94,217,16,42,0.4253347064881565,0.111740473738414,0.0185375901132852,0.0051493305870236,1941,0.3636363636363636,0.0953221535745807
